#node	identifier	category	term ID	term description
MAPK3	9606.ENSP00000263025	Reactome	HSA-975871	MyD88 cascade initiated on plasma membrane
MAPK3	9606.ENSP00000263025	Reactome	HSA-9768919	NPAS4 regulates expression of target genes
MAPK3	9606.ENSP00000263025	Reactome	HSA-982772	Growth hormone receptor signaling
MAPK3	9606.ENSP00000263025	WikiPathways	WP127	IL-5 signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP1434	Osteopontin signaling
MAPK3	9606.ENSP00000263025	WikiPathways	WP1544	MicroRNAs in cardiomyocyte hypertrophy
MAPK3	9606.ENSP00000263025	WikiPathways	WP1772	Apoptosis modulation and signaling
MAPK3	9606.ENSP00000263025	WikiPathways	WP195	IL-1 signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP1981	Thyroxine (thyroid hormone) production
MAPK3	9606.ENSP00000263025	WikiPathways	WP2018	RANKL/RANK signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP2032	Thyroid stimulating hormone (TSH) signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP2034	Leptin signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP2035	Follicle stimulating hormone (FSH) signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP2036	TNF-related weak inducer of apoptosis (TWEAK) signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP2037	Prolactin signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP205	IL-7 signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP2059	Alzheimers disease and miRNA effects
MAPK3	9606.ENSP00000263025	WikiPathways	WP2112	IL-17 signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP22	IL-9 signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP2203	Thymic stromal lymphopoietin (TSLP) signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP2261	Glioblastoma signaling pathways
MAPK3	9606.ENSP00000263025	WikiPathways	WP2263	Androgen receptor network in prostate cancer
MAPK3	9606.ENSP00000263025	WikiPathways	WP231	TNF-alpha signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP2324	AGE/RAGE pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP2332	Interleukin-11 signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP2355	Corticotropin-releasing hormone signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP2374	Oncostatin M signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP2380	Brain-derived neurotrophic factor (BDNF) signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP2431	Spinal cord injury
MAPK3	9606.ENSP00000263025	WikiPathways	WP244	Alpha 6 beta 4 signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP2526	PDGF pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP26	S1P receptor signal transduction
MAPK3	9606.ENSP00000263025	WikiPathways	WP2636	Common pathways underlying drug addiction
MAPK3	9606.ENSP00000263025	WikiPathways	WP2637	Interleukin-1 (IL-1) structural pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP2795	Cardiac hypertrophic response
MAPK3	9606.ENSP00000263025	WikiPathways	WP286	IL-3 signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP2868	TCA cycle nutrient use and invasiveness of ovarian cancer
MAPK3	9606.ENSP00000263025	WikiPathways	WP304	Kit receptor signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP306	Focal adhesion
MAPK3	9606.ENSP00000263025	WikiPathways	WP313	Hepatocyte growth factor receptor signaling
MAPK3	9606.ENSP00000263025	WikiPathways	WP3301	MFAP5-mediated ovarian cancer cell motility and invasiveness
MAPK3	9606.ENSP00000263025	WikiPathways	WP3303	RAC1/PAK1/p38/MMP2 pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP364	IL6 signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP3646	Hepatitis C and hepatocellular carcinoma
MAPK3	9606.ENSP00000263025	WikiPathways	WP3668	Hypothesized pathways in pathogenesis of cardiovascular disease
MAPK3	9606.ENSP00000263025	WikiPathways	WP382	MAPK signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP3859	TGF-beta signaling in thyroid cells for epithelial-mesenchymal transition
MAPK3	9606.ENSP00000263025	WikiPathways	WP3863	T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection
MAPK3	9606.ENSP00000263025	WikiPathways	WP3869	Cannabinoid receptor signaling
MAPK3	9606.ENSP00000263025	WikiPathways	WP3879	4-hydroxytamoxifen, dexamethasone, and retinoic acids regulation of p27 expression
MAPK3	9606.ENSP00000263025	WikiPathways	WP3888	VEGFA-VEGFR2 signaling
MAPK3	9606.ENSP00000263025	WikiPathways	WP3915	Angiopoietin-like protein 8 regulatory pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP3927	BMP signaling in eyelid development
MAPK3	9606.ENSP00000263025	WikiPathways	WP3929	Chemokine signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP3932	Focal adhesion: PI3K-Akt-mTOR-signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP395	IL-4 signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP3972	PDGFR-beta pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP3995	Prion disease pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP4155	Endometrial cancer
MAPK3	9606.ENSP00000263025	WikiPathways	WP4172	PI3K-Akt signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP4205	MET in type 1 papillary renal cell carcinoma
MAPK3	9606.ENSP00000263025	WikiPathways	WP4216	Chromosomal and microsatellite instability in colorectal cancer 
MAPK3	9606.ENSP00000263025	WikiPathways	WP4217	Ebola virus infection in host
MAPK3	9606.ENSP00000263025	WikiPathways	WP422	MAPK cascade
MAPK3	9606.ENSP00000263025	WikiPathways	WP4223	Ras signaling
MAPK3	9606.ENSP00000263025	WikiPathways	WP4239	Epithelial to mesenchymal transition in colorectal cancer
MAPK3	9606.ENSP00000263025	WikiPathways	WP4255	Non-small cell lung cancer
MAPK3	9606.ENSP00000263025	WikiPathways	WP4262	Breast cancer pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP4263	Pancreatic adenocarcinoma pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP4298	Acute viral myocarditis
MAPK3	9606.ENSP00000263025	WikiPathways	WP4301	Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells
MAPK3	9606.ENSP00000263025	WikiPathways	WP4331	Neovascularisation processes
MAPK3	9606.ENSP00000263025	WikiPathways	WP4341	Non-genomic actions of 1,25 dihydroxyvitamin D3
MAPK3	9606.ENSP00000263025	WikiPathways	WP4389	Bile acids synthesis and enterohepatic circulation 
MAPK3	9606.ENSP00000263025	WikiPathways	WP4481	Resistin as a regulator of inflammation
MAPK3	9606.ENSP00000263025	WikiPathways	WP4483	Relationship between inflammation, COX-2 and EGFR
MAPK3	9606.ENSP00000263025	WikiPathways	WP4535	Envelope proteins and their potential roles in EDMD physiopathology
MAPK3	9606.ENSP00000263025	WikiPathways	WP4538	Regulatory circuits of the STAT3 signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP4539	Synaptic signaling pathways associated with autism spectrum disorder
MAPK3	9606.ENSP00000263025	WikiPathways	WP4553	FBXL10 enhancement of MAP/ERK signaling in diffuse large B-cell lymphoma
MAPK3	9606.ENSP00000263025	WikiPathways	WP4560	MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement
MAPK3	9606.ENSP00000263025	WikiPathways	WP4566	Translation inhibitors in chronically activated PDGFRA cells
MAPK3	9606.ENSP00000263025	WikiPathways	WP4659	Gastrin signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP4666	Hepatitis B infection
MAPK3	9606.ENSP00000263025	WikiPathways	WP4685	Melanoma
MAPK3	9606.ENSP00000263025	WikiPathways	WP4747	Netrin-UNC5B signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP4754	IL-18 signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP4767	FGFR3 signaling in chondrocyte proliferation and terminal differentiation
MAPK3	9606.ENSP00000263025	WikiPathways	WP4787	Osteoblast differentiation and related diseases
MAPK3	9606.ENSP00000263025	WikiPathways	WP4806	EGFR tyrosine kinase inhibitor resistance
MAPK3	9606.ENSP00000263025	WikiPathways	WP481	Insulin signaling
MAPK3	9606.ENSP00000263025	WikiPathways	WP4816	TGF-beta receptor signaling in skeletal dysplasias
MAPK3	9606.ENSP00000263025	WikiPathways	WP4871	Kisspeptin/kisspeptin receptor system in the ovary
MAPK3	9606.ENSP00000263025	WikiPathways	WP4874	CAMKK2 pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP4875	Disruption of postsynaptic signaling by CNV
MAPK3	9606.ENSP00000263025	WikiPathways	WP4877	Host-pathogen interaction of human coronaviruses - MAPK signaling
MAPK3	9606.ENSP00000263025	WikiPathways	WP49	IL-2 signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP4928	MAPK pathway in congenital thyroid cancer
MAPK3	9606.ENSP00000263025	WikiPathways	WP4932	7q11.23 copy number variation syndrome
MAPK3	9606.ENSP00000263025	WikiPathways	WP4949	16p11.2 proximal deletion syndrome
MAPK3	9606.ENSP00000263025	WikiPathways	WP5083	Neuroinflammation and glutamatergic signaling
MAPK3	9606.ENSP00000263025	WikiPathways	WP5087	Malignant pleural mesothelioma
MAPK3	9606.ENSP00000263025	WikiPathways	WP5098	T-cell activation SARS-CoV-2
MAPK3	9606.ENSP00000263025	WikiPathways	WP51	Regulation of actin cytoskeleton
MAPK3	9606.ENSP00000263025	WikiPathways	WP5124	Alzheimers disease
MAPK3	9606.ENSP00000263025	WikiPathways	WP5144	NRP1-triggered signaling pathways in pancreatic cancer 
MAPK3	9606.ENSP00000263025	WikiPathways	WP5221	2q11.2 copy number variation syndrome
MAPK3	9606.ENSP00000263025	WikiPathways	WP5269	Genetic causes of porto-sinusoidal vascular disease
MAPK3	9606.ENSP00000263025	WikiPathways	WP560	TGF-beta receptor signaling
MAPK3	9606.ENSP00000263025	WikiPathways	WP581	EPO receptor signaling
MAPK3	9606.ENSP00000263025	WikiPathways	WP673	ErbB signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP69	T-cell receptor signaling pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP722	Serotonin HTR1 group and FOS pathway
MAPK3	9606.ENSP00000263025	WikiPathways	WP732	Serotonin receptor 2 and ELK-SRF/GATA4 signaling
MAPK3	9606.ENSP00000263025	WikiPathways	WP734	Serotonin receptor 4/6/7 and NR3C signaling
MAPK3	9606.ENSP00000263025	WikiPathways	WP75	Toll-like receptor signaling pathway
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0000042	Animal
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0000142	Brain
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0000176	Carcinoma cell
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0000180	Cervical carcinoma cell
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0000227	Central nervous system
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0000282	Head
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0000415	Epithelioma cell
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0000426	Erythroleukemia cell
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0000570	Hematopoietic system
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0000580	Blood cancer cell
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0000583	Bone marrow cancer cell
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0000594	Liver cancer cell
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0000604	Adenocarcinoma cell
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0000608	Hepatoma cell
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0000744	Lymphocytic leukemia cell
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0000855	Lymph
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0001271	Leukemia cell
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0001484	Nervous system
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0001489	Whole body
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0001546	Chronic lymphocytic leukemia cell
MAPK3	9606.ENSP00000263025	TISSUES	BTO:0003505	T-cell chronic lymphocytic leukemia cell
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0005622	Intracellular
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0005634	Nucleus
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0005635	Nuclear envelope
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0005654	Nucleoplasm
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0005737	Cytoplasm
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0005739	Mitochondrion
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0005768	Endosome
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0005769	Early endosome
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0005770	Late endosome
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0005783	Endoplasmic reticulum
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0005788	Endoplasmic reticulum lumen
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0005794	Golgi apparatus
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0005829	Cytosol
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0005856	Cytoskeleton
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0005886	Plasma membrane
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0005901	Caveola
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0005925	Focal adhesion
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0012505	Endomembrane system
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0016020	Membrane
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0030054	Cell junction
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0030055	Cell-substrate junction
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0031410	Cytoplasmic vesicle
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0031967	Organelle envelope
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0031975	Envelope
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0031981	Nuclear lumen
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0031982	Vesicle
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0043226	Organelle
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0043229	Intracellular organelle
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0043233	Organelle lumen
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0044853	Plasma membrane raft
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0045121	Membrane raft
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0070161	Anchoring junction
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0071944	Cell periphery
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0097708	Intracellular vesicle
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0098590	Plasma membrane region
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0098857	Membrane microdomain
MAPK3	9606.ENSP00000263025	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
MAPK3	9606.ENSP00000263025	Monarch	EFO:0004302	Anthropometric measurement
MAPK3	9606.ENSP00000263025	Monarch	EFO:0004324	Body weights and measures
MAPK3	9606.ENSP00000263025	Monarch	EFO:0004340	Body mass index
MAPK3	9606.ENSP00000263025	Monarch	EFO:0004747	Protein measurement
MAPK3	9606.ENSP00000263025	Monarch	EFO:0007937	Blood protein measurement
MAPK3	9606.ENSP00000263025	UniProt Keywords	KW-0007	Acetylation
MAPK3	9606.ENSP00000263025	UniProt Keywords	KW-0025	Alternative splicing
MAPK3	9606.ENSP00000263025	UniProt Keywords	KW-0053	Apoptosis
MAPK3	9606.ENSP00000263025	UniProt Keywords	KW-0067	ATP-binding
MAPK3	9606.ENSP00000263025	UniProt Keywords	KW-0131	Cell cycle
MAPK3	9606.ENSP00000263025	UniProt Keywords	KW-0418	Kinase
MAPK3	9606.ENSP00000263025	UniProt Keywords	KW-0472	Membrane
MAPK3	9606.ENSP00000263025	UniProt Keywords	KW-0539	Nucleus
MAPK3	9606.ENSP00000263025	UniProt Keywords	KW-0547	Nucleotide-binding
MAPK3	9606.ENSP00000263025	UniProt Keywords	KW-0597	Phosphoprotein
MAPK3	9606.ENSP00000263025	UniProt Keywords	KW-0723	Serine/threonine-protein kinase
MAPK3	9606.ENSP00000263025	UniProt Keywords	KW-0808	Transferase
MAPK3	9606.ENSP00000263025	UniProt Keywords	KW-0945	Host-virus interaction
MAPK3	9606.ENSP00000263025	UniProt Keywords	KW-0963	Cytoplasm
MAPK3	9606.ENSP00000263025	InterPro	IPR000719	Protein kinase domain
MAPK3	9606.ENSP00000263025	InterPro	IPR003527	Mitogen-activated protein (MAP) kinase, conserved site
MAPK3	9606.ENSP00000263025	InterPro	IPR008271	Serine/threonine-protein kinase, active site
MAPK3	9606.ENSP00000263025	InterPro	IPR008349	Mitogen-activated protein (MAP) kinase, ERK1/2
MAPK3	9606.ENSP00000263025	InterPro	IPR011009	Protein kinase-like domain superfamily
MAPK3	9606.ENSP00000263025	InterPro	IPR017441	Protein kinase, ATP binding site
MAPK3	9606.ENSP00000263025	SMART	SM00220	Serine/Threonine protein kinases, catalytic domain
MET	9606.ENSP00000317272	GO Process	GO:0000902	Cell morphogenesis
MET	9606.ENSP00000317272	GO Process	GO:0000904	Cell morphogenesis involved in differentiation
MET	9606.ENSP00000317272	GO Process	GO:0001763	Morphogenesis of a branching structure
MET	9606.ENSP00000317272	GO Process	GO:0001885	Endothelial cell development
MET	9606.ENSP00000317272	GO Process	GO:0001886	Endothelial cell morphogenesis
MET	9606.ENSP00000317272	GO Process	GO:0001889	Liver development
MET	9606.ENSP00000317272	GO Process	GO:0002009	Morphogenesis of an epithelium
MET	9606.ENSP00000317272	GO Process	GO:0002064	Epithelial cell development
MET	9606.ENSP00000317272	GO Process	GO:0003158	Endothelium development
MET	9606.ENSP00000317272	GO Process	GO:0003382	Epithelial cell morphogenesis
MET	9606.ENSP00000317272	GO Process	GO:0006355	Regulation of transcription, DNA-templated
MET	9606.ENSP00000317272	GO Process	GO:0006357	Regulation of transcription by RNA polymerase II
MET	9606.ENSP00000317272	GO Process	GO:0006468	Protein phosphorylation
MET	9606.ENSP00000317272	GO Process	GO:0006793	Phosphorus metabolic process
MET	9606.ENSP00000317272	GO Process	GO:0006796	Phosphate-containing compound metabolic process
MET	9606.ENSP00000317272	GO Process	GO:0006807	Nitrogen compound metabolic process
MET	9606.ENSP00000317272	GO Process	GO:0006810	Transport
MET	9606.ENSP00000317272	GO Process	GO:0006909	Phagocytosis
MET	9606.ENSP00000317272	GO Process	GO:0006935	Chemotaxis
MET	9606.ENSP00000317272	GO Process	GO:0007154	Cell communication
MET	9606.ENSP00000317272	GO Process	GO:0007165	Signal transduction
MET	9606.ENSP00000317272	GO Process	GO:0007166	Cell surface receptor signaling pathway
MET	9606.ENSP00000317272	GO Process	GO:0007167	Enzyme-linked receptor protein signaling pathway
MET	9606.ENSP00000317272	GO Process	GO:0007169	Transmembrane receptor protein tyrosine kinase signaling pathway
MET	9606.ENSP00000317272	GO Process	GO:0007275	Multicellular organism development
MET	9606.ENSP00000317272	GO Process	GO:0007399	Nervous system development
MET	9606.ENSP00000317272	GO Process	GO:0008152	Metabolic process
MET	9606.ENSP00000317272	GO Process	GO:0008277	Regulation of G protein-coupled receptor signaling pathway
MET	9606.ENSP00000317272	GO Process	GO:0009605	Response to external stimulus
MET	9606.ENSP00000317272	GO Process	GO:0009653	Anatomical structure morphogenesis
MET	9606.ENSP00000317272	GO Process	GO:0009888	Tissue development
MET	9606.ENSP00000317272	GO Process	GO:0009889	Regulation of biosynthetic process
MET	9606.ENSP00000317272	GO Process	GO:0009891	Positive regulation of biosynthetic process
MET	9606.ENSP00000317272	GO Process	GO:0009892	Negative regulation of metabolic process
MET	9606.ENSP00000317272	GO Process	GO:0009893	Positive regulation of metabolic process
MET	9606.ENSP00000317272	GO Process	GO:0009894	Regulation of catabolic process
MET	9606.ENSP00000317272	GO Process	GO:0009895	Negative regulation of catabolic process
MET	9606.ENSP00000317272	GO Process	GO:0009966	Regulation of signal transduction
MET	9606.ENSP00000317272	GO Process	GO:0009967	Positive regulation of signal transduction
MET	9606.ENSP00000317272	GO Process	GO:0009968	Negative regulation of signal transduction
MET	9606.ENSP00000317272	GO Process	GO:0009987	Cellular process
MET	9606.ENSP00000317272	GO Process	GO:0010468	Regulation of gene expression
MET	9606.ENSP00000317272	GO Process	GO:0010506	Regulation of autophagy
MET	9606.ENSP00000317272	GO Process	GO:0010507	Negative regulation of autophagy
MET	9606.ENSP00000317272	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
MET	9606.ENSP00000317272	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
MET	9606.ENSP00000317272	GO Process	GO:0010562	Positive regulation of phosphorus metabolic process
MET	9606.ENSP00000317272	GO Process	GO:0010594	Regulation of endothelial cell migration
MET	9606.ENSP00000317272	GO Process	GO:0010595	Positive regulation of endothelial cell migration
MET	9606.ENSP00000317272	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
MET	9606.ENSP00000317272	GO Process	GO:0010632	Regulation of epithelial cell migration
MET	9606.ENSP00000317272	GO Process	GO:0010634	Positive regulation of epithelial cell migration
MET	9606.ENSP00000317272	GO Process	GO:0010638	Positive regulation of organelle organization
MET	9606.ENSP00000317272	GO Process	GO:0010639	Negative regulation of organelle organization
MET	9606.ENSP00000317272	GO Process	GO:0010646	Regulation of cell communication
MET	9606.ENSP00000317272	GO Process	GO:0010647	Positive regulation of cell communication
